POSIX,Digital Pins,Light State,Wheel Analog,Sync Pulse,Camera Pulse
1740615745121162,255,1,3.083,1,1
1740615745140769,255,1,3.075,1,1
1740615745160376,255,1,3.076,1,1
1740615745179983,255,1,3.077,1,1
1740615745199590,255,1,3.082,1,1
1740615745219197,255,1,3.082,1,1
1740615745238804,255,1,3.078,1,1
1740615745258411,255,1,3.077,1,1
1740615745278018,255,1,3.078,1,1
1740615745297625,255,1,3.084,1,1
1740615745317232,255,1,3.084,1,1
1740615745336839,255,1,3.077,1,1
1740615745356446,255,1,3.076,1,1
1740615745376053,255,1,3.076,1,1
1740615745395660,255,1,3.083,1,1
1740615745415267,255,1,3.084,1,1
1740615745434874,255,1,3.084,1,1
1740615745454481,255,1,3.077,1,1
1740615745474088,255,1,3.078,1,1
1740615745493695,255,1,3.084,1,1
1740615745513302,255,1,3.083,1,1
1740615745532909,255,1,3.083,1,1
1740615745552516,255,1,3.077,1,1
1740615745572123,255,1,3.076,1,1
1740615745591730,255,1,3.082,1,1
1740615745611337,255,1,3.083,1,1
1740615745630944,255,1,3.084,1,1
1740615745650551,255,1,3.077,1,1
1740615745670158,255,1,3.077,1,1
1740615745689765,255,1,3.084,1,1
1740615745709372,255,1,3.083,1,1
1740615745728979,255,1,3.084,1,1
1740615745748586,255,1,3.076,1,1
1740615745768193,255,1,3.076,1,1
1740615745787800,255,1,3.082,1,1
1740615745807407,255,1,3.082,1,1
1740615745827014,255,1,3.084,1,1
1740615745846621,255,1,3.077,1,1
1740615745866228,255,1,3.077,1,1
1740615745885835,255,1,3.077,1,1
1740615745905442,255,1,3.084,1,1
1740615745925049,255,1,3.083,1,1
1740615745944656,255,1,3.077,1,1
1740615745964263,255,1,3.076,1,1
1740615745983870,255,1,3.077,1,1
1740615746003477,255,1,3.083,1,1
1740615746023084,255,1,3.082,1,1
1740615746042691,255,1,3.077,1,1
1740615746062298,255,1,3.077,1,1
1740615746081905,255,1,3.076,1,1
1740615746101512,255,1,3.083,1,1
1740615746121119,255,1,3.084,1,1
1740615746140726,255,1,3.077,1,1
1740615746160333,255,1,3.077,1,1
1740615746179940,255,1,3.076,1,1
1740615746199547,255,1,3.084,1,1
1740615746219154,255,1,3.083,1,1
1740615746238761,255,1,3.077,1,1
1740615746258368,255,1,3.077,1,1
1740615746277975,255,1,3.077,1,1
1740615746297582,255,1,3.083,1,1
1740615746317189,255,1,3.083,1,1
1740615746336796,255,1,3.077,1,1
1740615746356403,255,1,3.077,1,1
1740615746376010,255,1,3.077,1,1
1740615746395617,255,1,3.083,1,1
1740615746415224,255,1,3.084,1,1
1740615746434831,255,1,3.083,1,1
1740615746454438,255,1,3.073,1,1
1740615746474045,255,1,3.076,1,1
1740615746493652,255,1,3.083,1,1
1740615746513259,255,1,3.084,1,1
1740615746532866,255,1,3.084,1,1
1740615746552473,255,1,3.076,1,1
1740615746572080,255,1,3.077,1,1
1740615746591687,255,1,3.084,1,1
1740615746611294,255,1,3.084,1,1
1740615746630901,255,1,3.085,1,1
1740615746650508,255,1,3.077,1,1
1740615746670115,255,1,3.077,1,1
1740615746689722,255,1,3.083,1,1
1740615746709329,255,1,3.084,1,1
1740615746728936,255,1,3.083,1,1
1740615746748543,255,1,3.077,1,1
1740615746768150,255,1,3.078,1,1
1740615746787757,255,1,3.084,1,1
1740615746807364,255,1,3.083,1,1
1740615746826971,255,1,3.084,1,1
1740615746846578,255,1,3.077,1,1
1740615746866185,255,1,3.077,1,1
1740615746885792,255,1,3.067,1,1
1740615746905399,255,1,3.082,1,1
1740615746925006,255,1,3.084,1,1
1740615746944613,255,1,3.077,1,1
1740615746964220,255,1,3.078,1,1
1740615746983827,255,1,3.077,1,1
1740615747003434,255,1,3.084,1,1
1740615747023041,255,1,3.084,1,1
1740615747042648,255,1,3.076,1,1
1740615747062255,255,1,3.077,1,1
1740615747081862,255,1,3.076,1,1
1740615747101469,255,1,3.082,1,1
1740615747121076,255,1,3.078,1,1
1740615747140683,255,1,3.077,1,1
1740615747160290,255,1,3.077,1,1
1740615747179897,255,1,3.077,1,1
1740615747199504,255,1,3.084,1,1
1740615747219111,255,1,3.079,1,1
1740615747238718,255,1,3.077,1,1
1740615747258325,255,1,3.077,1,1
1740615747277932,255,1,3.076,1,1
1740615747297539,255,1,3.083,1,1
1740615747317146,255,1,3.084,1,1
1740615747336753,255,1,3.067,1,1
1740615747356360,255,1,3.077,1,1
1740615747375967,255,1,3.077,1,1
1740615747395574,255,1,3.085,1,1
1740615747415181,255,1,3.084,1,1
1740615747434788,255,1,3.083,1,1
1740615747454395,255,1,3.077,1,1
1740615747474002,255,1,3.076,1,1
1740615747493609,255,1,3.083,1,1
1740615747513216,255,1,3.079,1,1
1740615747532823,255,1,3.079,1,1
1740615747552430,255,1,3.067,1,1
1740615747572037,255,1,3.078,1,1
1740615747591644,255,1,3.084,1,1
1740615747611251,255,1,3.083,1,1
1740615747630858,255,1,3.083,1,1
1740615747650465,255,1,3.077,1,1
1740615747670072,255,1,3.077,1,1
1740615747689679,255,1,3.083,1,1
1740615747709286,255,1,3.084,1,1
1740615747728893,255,1,3.084,1,1
1740615747748500,255,1,3.077,1,1
1740615747768107,255,1,3.077,1,1
1740615747787714,255,1,3.074,1,1
1740615747807321,255,1,3.083,1,1
1740615747826928,255,1,3.083,1,1
1740615747846535,255,1,3.072,1,1
1740615747866142,255,1,3.077,1,1
1740615747885749,255,1,3.077,1,1
1740615747905356,255,1,3.084,1,1
1740615747924963,255,1,3.085,1,1
1740615747944570,255,1,3.078,1,1
1740615747964177,255,1,3.078,1,1
1740615747983784,255,1,3.073,1,1
1740615748003391,255,1,3.082,1,1
1740615748022998,255,1,3.083,1,1
1740615748042605,255,1,3.077,1,1
1740615748062212,255,1,3.076,1,1
1740615748081819,255,1,3.077,1,1
1740615748101426,255,1,3.083,1,1
1740615748121033,255,1,3.083,1,1
1740615748140640,255,1,3.078,1,1
1740615748160247,255,1,3.077,1,1
1740615748179854,255,1,3.076,1,1
1740615748199461,255,1,3.083,1,1
1740615748219068,255,1,3.075,1,1
1740615748238675,255,1,3.077,1,1
1740615748258282,255,1,3.077,1,1
1740615748277889,255,1,3.078,1,1
1740615748297496,255,1,3.084,1,1
1740615748317103,255,1,3.083,1,1
1740615748336710,255,1,3.078,1,1
1740615748356317,255,1,3.078,1,1
1740615748375924,255,1,3.077,1,1
1740615748395531,255,1,3.083,1,1
1740615748415138,255,1,3.084,1,1
1740615748434745,255,1,3.077,1,1
1740615748454352,255,1,3.077,1,1
1740615748473959,255,1,3.076,1,1
1740615748493566,255,1,3.084,1,1
1740615748513173,255,1,3.084,1,1
1740615748532780,255,1,3.084,1,1
1740615748552387,255,1,3.076,1,1
1740615748571994,255,1,3.077,1,1
1740615748591601,255,1,3.083,1,1
1740615748611208,255,1,3.083,1,1
1740615748630815,255,1,3.083,1,1
1740615748650422,255,1,3.073,1,1
1740615748670029,255,1,3.077,1,1
1740615748689636,255,1,3.084,1,1
1740615748709243,255,1,3.084,1,1
1740615748728850,255,1,3.083,1,1
1740615748748457,255,1,3.077,1,1
1740615748768064,255,1,3.077,1,1
1740615748787671,255,1,3.084,1,1
1740615748807278,255,1,3.082,1,1
1740615748826885,255,1,3.083,1,1
1740615748846492,255,1,3.078,1,1
1740615748866099,255,1,3.077,1,1
1740615748885706,255,1,3.070,1,1
1740615748905313,255,1,3.084,1,1
1740615748924920,255,1,3.083,1,1
1740615748944527,255,1,3.077,1,1
1740615748964134,255,1,3.076,1,1
1740615748983741,255,1,3.076,1,1
1740615749003348,255,1,3.084,1,1
1740615749022955,255,1,3.083,1,1
1740615749042562,255,1,3.077,1,1
1740615749062169,255,1,3.077,1,1
1740615749081776,255,1,3.076,1,1
1740615749101383,255,1,3.083,1,1
1740615749120990,255,1,3.084,1,1
1740615749140597,255,1,3.078,1,1
1740615749160204,255,1,3.076,1,1
1740615749179811,255,1,3.077,1,1
1740615749199418,255,1,3.083,1,1
1740615749219025,255,1,3.083,1,1
1740615749238632,255,1,3.077,1,1
1740615749258239,255,1,3.077,1,1
1740615749277846,255,1,3.078,1,1
1740615749297453,255,1,3.084,1,1
1740615749317060,255,1,3.081,1,1
1740615749336667,255,1,3.078,1,1
1740615749356274,255,1,3.077,1,1
1740615749375881,255,1,3.076,1,1
1740615749395488,255,1,3.083,1,1
1740615749415095,255,1,3.083,1,1
1740615749434702,255,1,3.084,1,1
1740615749454309,255,1,3.078,1,1
1740615749473916,255,1,3.077,1,1
1740615749493523,255,1,3.084,1,1
1740615749513130,255,1,3.084,1,1
1740615749532737,255,1,3.081,1,1
1740615749552344,255,1,3.077,1,1
1740615749571951,255,1,3.077,1,1
1740615749591558,255,1,3.083,1,1
1740615749611165,255,1,3.083,1,1
1740615749630772,255,1,3.084,1,1
1740615749650379,255,1,3.077,1,1
1740615749669986,255,1,3.077,1,1
1740615749689593,255,1,3.085,1,1
1740615749709200,255,1,3.085,1,1
1740615749728807,255,1,3.084,1,1
1740615749748414,255,1,3.076,1,1
1740615749768021,255,1,3.077,1,1
1740615749787628,255,1,3.083,1,1
1740615749807235,255,1,3.083,1,1
1740615749826842,255,1,3.084,1,1
1740615749846449,255,1,3.077,1,1
1740615749866056,255,1,3.077,1,1
1740615749885663,255,1,3.077,1,1
1740615749905270,255,1,3.084,1,1
1740615749924877,255,1,3.083,1,1
1740615749944484,255,1,3.077,1,1
1740615749964091,255,1,3.076,1,1
1740615749983698,255,1,3.074,1,1
1740615750003305,255,1,3.083,1,1
1740615750022912,255,1,3.084,1,1
1740615750042519,255,1,3.077,1,1
1740615750062126,255,1,3.077,1,1
1740615750081733,255,1,3.078,1,1
1740615750101340,255,1,3.084,1,1
1740615750120947,255,1,3.084,1,1
1740615750140554,255,1,3.078,1,1
1740615750160161,255,1,3.078,1,1
1740615750179768,255,1,3.076,1,1
1740615750199375,255,1,3.083,1,1
1740615750218982,255,1,3.083,1,1
1740615750238589,255,1,3.077,1,1
1740615750258196,255,1,3.076,1,1
1740615750277803,255,1,3.076,1,1
1740615750297410,255,1,3.084,1,1
1740615750317017,255,1,3.084,1,1
1740615750336624,255,1,3.078,1,1
1740615750356231,255,1,3.078,1,1
1740615750375838,255,1,3.076,1,1
1740615750395445,255,1,3.083,1,1
1740615750415052,255,1,3.083,1,1
1740615750434659,255,1,3.083,1,1
1740615750454266,255,1,3.077,1,1
1740615750473873,255,1,3.078,1,1
1740615750493480,255,1,3.084,1,1
1740615750513087,255,1,3.083,1,1
1740615750532694,255,1,3.084,1,1
1740615750552301,255,1,3.077,1,1
1740615750571908,255,1,3.077,1,1
1740615750591515,255,1,3.083,1,1
1740615750611122,255,1,3.083,1,1
1740615750630729,255,1,3.082,1,1
1740615750650336,255,1,3.077,1,1
1740615750669943,255,1,3.078,1,1
1740615750689550,255,1,3.084,1,1
1740615750709157,255,1,3.084,1,1
1740615750728764,255,1,3.084,1,1
1740615750748371,255,1,3.078,1,1
1740615750767978,255,1,3.076,1,1
1740615750787585,255,1,3.083,1,1
1740615750807192,255,1,3.083,1,1
1740615750826799,255,1,3.083,1,1
1740615750846406,255,1,3.076,1,1
1740615750866013,255,1,3.076,1,1
1740615750885620,255,1,3.077,1,1
1740615750905227,255,1,3.083,1,1
1740615750924834,255,1,3.084,1,1
1740615750944441,255,1,3.078,1,1
1740615750964048,255,1,3.077,1,1
1740615750983655,255,1,3.076,1,1
1740615751003262,255,1,3.083,1,1
1740615751022869,255,1,3.084,1,1
1740615751042476,255,1,3.077,1,1
1740615751062083,255,1,3.070,1,1
1740615751081690,255,1,3.077,1,1
1740615751101297,255,1,3.083,1,1
1740615751120904,255,1,3.084,1,1
1740615751140511,255,1,3.078,1,1
1740615751160118,255,1,3.077,1,1
1740615751179725,255,1,3.076,1,1
1740615751199332,255,1,3.084,1,1
1740615751218939,255,1,3.083,1,1
1740615751238546,255,1,3.077,1,1
1740615751258153,255,1,3.076,1,1
1740615751277760,255,1,3.067,1,1
1740615751297367,255,1,3.083,1,1
1740615751316974,255,1,3.084,1,1
1740615751336581,255,1,3.077,1,1
1740615751356188,255,1,3.077,1,1
1740615751375795,255,1,3.077,1,1
1740615751395402,255,1,3.084,1,1
1740615751415009,255,1,3.084,1,1
1740615751434616,255,1,3.083,1,1
1740615751454223,255,1,3.076,1,1
1740615751473830,255,1,3.077,1,1
1740615751493437,255,1,3.083,1,1
1740615751513044,255,1,3.082,1,1
1740615751532651,255,1,3.083,1,1
1740615751552258,255,1,3.077,1,1
1740615751571865,255,1,3.077,1,1
1740615751591472,255,1,3.083,1,1
1740615751611079,255,1,3.083,1,1
1740615751630686,255,1,3.083,1,1
1740615751650293,255,1,3.076,1,1
1740615751669900,255,1,3.078,1,1
1740615751689507,255,1,3.084,1,1
1740615751709114,255,1,3.085,1,1
1740615751728721,255,1,3.074,1,1
1740615751748328,255,1,3.078,1,1
1740615751767935,255,1,3.077,1,1
1740615751787542,255,1,3.084,1,1
1740615751807149,255,1,3.083,1,1
1740615751826756,255,1,3.084,1,1
1740615751846363,255,1,3.076,1,1
1740615751865970,255,1,3.076,1,1
1740615751885577,255,1,3.077,1,1
1740615751905184,255,1,3.085,1,1
1740615751924791,255,1,3.084,1,1
1740615751944398,255,1,3.068,1,1
1740615751964005,255,1,3.077,1,1
1740615751983612,255,1,3.076,1,1
1740615752003219,255,1,3.083,1,1
1740615752022826,255,1,3.083,1,1
1740615752042433,255,1,3.076,1,1
1740615752062040,255,1,3.077,1,1
1740615752081647,255,1,3.077,1,1
1740615752101254,255,1,3.084,1,1
1740615752120861,255,1,3.084,1,1
1740615752140468,255,1,3.077,1,1
1740615752160075,255,1,3.069,1,1
1740615752179682,255,1,3.076,1,1
1740615752199289,255,1,3.083,1,1
1740615752218896,255,1,3.083,1,1
1740615752238503,255,1,3.076,1,1
1740615752258110,255,1,3.077,1,1
1740615752277717,255,1,3.077,1,1
1740615752297324,255,1,3.083,1,1
1740615752316931,255,1,3.084,1,1
1740615752336538,255,1,3.078,1,1
1740615752356145,255,1,3.078,1,1
1740615752375752,255,1,3.070,1,1
1740615752395359,255,1,3.073,1,1
1740615752414966,255,1,3.083,1,1
1740615752434573,255,1,3.083,1,1
1740615752454180,255,1,3.076,1,1
1740615752473787,255,1,3.077,1,1
1740615752493394,255,1,3.084,1,1
1740615752513001,255,1,3.083,1,1
1740615752532608,255,1,3.084,1,1
1740615752552215,255,1,3.077,1,1
1740615752571822,255,1,3.076,1,1
1740615752591429,255,1,3.083,1,1
1740615752611036,255,1,3.074,1,1
1740615752630643,255,1,3.084,1,1
1740615752650250,255,1,3.077,1,1
1740615752669857,255,1,3.078,1,1
1740615752689464,255,1,3.084,1,1
1740615752709071,255,1,3.084,1,1
1740615752728678,255,1,3.084,1,1
1740615752748285,255,1,3.078,1,1
1740615752767892,255,1,3.076,1,1
1740615752787499,255,1,3.082,1,1
1740615752807106,255,1,3.083,1,1
1740615752826713,255,1,3.075,1,1
1740615752846320,255,1,3.076,1,1
1740615752865927,255,1,3.078,1,1
1740615752885534,255,1,3.077,1,1
1740615752905141,255,1,3.083,1,1
1740615752924748,255,1,3.084,1,1
1740615752944355,255,1,3.077,1,1
1740615752963962,255,1,3.077,1,1
1740615752983569,255,1,3.076,1,1
1740615753003176,255,1,3.083,1,1
1740615753022783,255,1,3.082,1,1
1740615753042390,255,1,3.071,1,1
1740615753061997,255,1,3.076,1,1
1740615753081604,255,1,3.077,1,1
1740615753101211,255,1,3.084,1,1
1740615753120818,255,1,3.085,1,1
1740615753140425,255,1,3.078,1,1
1740615753160032,255,1,3.077,1,1
1740615753179639,255,1,3.077,1,1
1740615753199246,255,1,3.083,1,1
1740615753218853,255,1,3.083,1,1
1740615753238460,255,1,3.076,1,1
1740615753258067,255,1,3.073,1,1
1740615753277674,255,1,3.075,1,1
1740615753297281,255,1,3.083,1,1
1740615753316888,255,1,3.083,1,1
1740615753336495,255,1,3.078,1,1
1740615753356102,255,1,3.077,1,1
1740615753375709,255,1,3.077,1,1
1740615753395316,255,1,3.083,1,1
1740615753414923,255,1,3.083,1,1
1740615753434530,255,1,3.083,1,1
1740615753454137,255,1,3.076,1,1
1740615753473744,255,1,3.075,1,1
1740615753493351,255,1,3.077,1,1
1740615753512958,255,1,3.084,1,1
1740615753532565,255,1,3.084,1,1
1740615753552172,255,1,3.077,1,1
1740615753571779,255,1,3.077,1,1
1740615753591386,255,1,3.084,1,1
1740615753610993,255,1,3.084,1,1
1740615753630600,255,1,3.083,1,1
1740615753650207,255,1,3.076,1,1
1740615753669814,255,1,3.077,1,1
1740615753689421,255,1,3.083,1,1
1740615753709028,255,1,3.079,1,1
1740615753728635,255,1,3.084,1,1
1740615753748242,255,1,3.078,1,1
1740615753767849,255,1,3.077,1,1
1740615753787456,255,1,3.083,1,1
1740615753807063,255,1,3.083,1,1
1740615753826670,255,1,3.083,1,1
1740615753846277,255,1,3.077,1,1
1740615753865884,255,1,3.076,1,1
1740615753885491,255,1,3.077,1,1
1740615753905098,255,1,3.084,1,1
1740615753924705,255,1,3.082,1,1
1740615753944312,255,1,3.078,1,1
1740615753963919,255,1,3.077,1,1
1740615753983526,255,1,3.077,1,1
1740615754003133,255,1,3.084,1,1
1740615754022740,255,1,3.084,1,1
1740615754042347,255,1,3.077,1,1
1740615754061954,255,1,3.078,1,1
1740615754081561,255,1,3.077,1,1
1740615754101168,255,1,3.083,1,1
1740615754120775,255,1,3.084,1,1
1740615754140382,255,1,3.077,1,1
1740615754159989,255,1,3.077,1,1
1740615754179596,255,1,3.077,1,1
1740615754199203,255,1,3.083,1,1
1740615754218810,255,1,3.083,1,1
1740615754238417,255,1,3.077,1,1
1740615754258024,255,1,3.076,1,1
1740615754277631,255,1,3.077,1,1
1740615754297238,255,1,3.084,1,1
1740615754316845,255,1,3.084,1,1
1740615754336452,255,1,3.077,1,1
1740615754356059,255,1,3.077,1,1
1740615754375666,255,1,3.076,1,1
1740615754395273,255,1,3.084,1,1
1740615754414880,255,1,3.083,1,1
1740615754434487,255,1,3.083,1,1
1740615754454094,255,1,3.076,1,1
1740615754473701,255,1,3.076,1,1
1740615754493308,255,1,3.084,1,1
1740615754512915,255,1,3.084,1,1
1740615754532522,255,1,3.084,1,1
1740615754552129,255,1,3.078,1,1
1740615754571736,255,1,3.077,1,1
1740615754591343,255,1,3.081,1,1
1740615754610950,255,1,3.083,1,1
1740615754630557,255,1,3.083,1,1
1740615754650164,255,1,3.076,1,1
1740615754669771,255,1,3.077,1,1
1740615754689378,255,1,3.083,1,1
1740615754708985,255,1,3.083,1,1
1740615754728592,255,1,3.084,1,1
1740615754748199,255,1,3.077,1,1
1740615754767806,255,1,3.077,1,1
1740615754787413,255,1,3.084,1,1
1740615754807020,255,1,3.083,1,1
1740615754826627,255,1,3.084,1,1
1740615754846234,255,1,3.077,1,1
1740615754865841,255,1,3.076,1,1
1740615754885448,255,1,3.077,1,1
1740615754905055,255,1,3.083,1,1
1740615754924662,255,1,3.084,1,1
1740615754944269,255,1,3.078,1,1
1740615754963876,255,1,3.077,1,1
1740615754983483,255,1,3.077,1,1
1740615755003090,255,1,3.084,1,1
1740615755022697,255,1,3.082,1,1
1740615755042304,255,1,3.076,1,1
1740615755061911,255,1,3.077,1,1
1740615755081518,255,1,3.077,1,1
1740615755101125,255,1,3.083,1,1
1740615755120732,255,1,3.084,1,1
1740615755140339,255,1,3.078,1,1
1740615755159946,255,1,3.077,1,1
1740615755179553,255,1,3.077,1,1
1740615755199160,255,1,3.084,1,1
1740615755218767,255,1,3.082,1,1
1740615755238374,255,1,3.076,1,1
1740615755257981,255,1,3.077,1,1
1740615755277588,255,1,3.077,1,1
1740615755297195,255,1,3.083,1,1
1740615755316802,255,1,3.083,1,1
1740615755336409,255,1,3.078,1,1
1740615755356016,255,1,3.077,1,1
1740615755375623,255,1,3.077,1,1
1740615755395230,255,1,3.083,1,1
1740615755414837,255,1,3.084,1,1
1740615755434444,255,1,3.084,1,1
1740615755454051,255,1,3.077,1,1
1740615755473658,255,1,3.077,1,1
1740615755493265,255,1,3.083,1,1
1740615755512872,255,1,3.084,1,1
1740615755532479,255,1,3.084,1,1
1740615755552086,255,1,3.077,1,1
1740615755571693,255,1,3.077,1,1
1740615755591300,255,1,3.083,1,1
1740615755610907,255,1,3.083,1,1
1740615755630514,255,1,3.084,1,1
1740615755650121,255,1,3.076,1,1
1740615755669728,255,1,3.067,1,1
1740615755689335,255,1,3.082,1,1
1740615755708942,255,1,3.085,1,1
1740615755728549,255,1,3.084,1,1
1740615755748156,255,1,3.077,1,1
1740615755767763,255,1,3.077,1,1
1740615755787370,255,1,3.083,1,1
1740615755806977,255,1,3.084,1,1
1740615755826584,255,1,3.084,1,1
1740615755846191,255,1,3.076,1,1
1740615755865798,255,1,3.077,1,1
1740615755885405,255,1,3.077,1,1
1740615755905012,255,1,3.084,1,1
1740615755924619,255,1,3.084,1,1
1740615755944226,255,1,3.077,1,1
1740615755963833,255,1,3.077,1,1
1740615755983440,255,1,3.076,1,1
1740615756003047,255,1,3.083,1,1
1740615756022654,255,1,3.082,1,1
1740615756042261,255,1,3.077,1,1
1740615756061868,255,1,3.077,1,1
1740615756081475,255,1,3.077,1,1
1740615756101082,255,1,3.084,1,1
1740615756120689,255,1,3.079,1,1
1740615756140296,255,1,3.077,1,1
1740615756159903,255,1,3.077,1,1
1740615756179510,255,1,3.076,1,1
1740615756199117,255,1,3.083,1,1
1740615756218724,255,1,3.083,1,1
1740615756238331,255,1,3.077,1,1
1740615756257938,255,1,3.077,1,1
1740615756277545,255,1,3.076,1,1
1740615756297152,255,1,3.083,1,1
1740615756316759,255,1,3.084,1,1
1740615756336366,255,1,3.069,1,1
1740615756355973,255,1,3.077,1,1
1740615756375580,255,1,3.077,1,1
1740615756395187,255,1,3.083,1,1
1740615756414794,255,1,3.084,1,1
1740615756434401,255,1,3.083,1,1
1740615756454008,255,1,3.077,1,1
1740615756473615,255,1,3.078,1,1
1740615756493222,255,1,3.084,1,1
1740615756512829,255,1,3.084,1,1
1740615756532436,255,1,3.084,1,1
1740615756552043,255,1,3.077,1,1
1740615756571650,255,1,3.076,1,1
1740615756591257,255,1,3.083,1,1
1740615756610864,255,1,3.083,1,1
1740615756630471,255,1,3.083,1,1
1740615756650078,255,1,3.077,1,1
1740615756669685,255,1,3.077,1,1
1740615756689292,255,1,3.084,1,1
1740615756708899,255,1,3.084,1,1
1740615756728506,255,1,3.084,1,1
1740615756748113,255,1,3.077,1,1
1740615756767720,255,1,3.069,1,1
1740615756787327,255,1,3.083,1,1
1740615756806934,255,1,3.084,1,1
1740615756826541,255,1,3.082,1,1
1740615756846148,255,1,3.077,1,1
1740615756865755,255,1,3.077,1,1
1740615756885362,255,1,3.077,1,1
1740615756904969,255,1,3.084,1,1
1740615756924576,255,1,3.083,1,1
1740615756944183,255,1,3.077,1,1
1740615756963790,255,1,3.076,1,1
1740615756983397,255,1,3.077,1,1
1740615757003004,255,1,3.073,1,1
1740615757022611,255,1,3.083,1,1
1740615757042218,255,1,3.077,1,1
1740615757061825,255,1,3.078,1,1
1740615757081432,255,1,3.077,1,1
1740615757101039,255,1,3.083,1,1
1740615757120646,255,1,3.083,1,1
1740615757140253,255,1,3.077,1,1
1740615757159860,255,1,3.076,1,1
1740615757179467,255,1,3.077,1,1
1740615757199074,255,1,3.083,1,1
1740615757218681,255,1,3.074,1,1
1740615757238288,255,1,3.077,1,1
1740615757257895,255,1,3.077,1,1
1740615757277502,255,1,3.076,1,1
1740615757297109,255,1,3.084,1,1
1740615757316716,255,1,3.084,1,1
1740615757336323,255,1,3.078,1,1
1740615757355930,255,1,3.077,1,1
1740615757375537,255,1,3.077,1,1
1740615757395144,255,1,3.083,1,1
1740615757414751,255,1,3.084,1,1
1740615757434358,255,1,3.078,1,1
1740615757453965,255,1,3.077,1,1
1740615757473572,255,1,3.077,1,1
1740615757493179,255,1,3.084,1,1
1740615757512786,255,1,3.083,1,1
1740615757532393,255,1,3.083,1,1
1740615757552000,255,1,3.077,1,1
1740615757571607,255,1,3.076,1,1
1740615757591214,255,1,3.083,1,1
1740615757610821,255,1,3.083,1,1
1740615757630428,255,1,3.084,1,1
1740615757650035,255,1,3.077,1,1
1740615757669642,255,1,3.068,1,1
1740615757689249,255,1,3.084,1,1
1740615757708856,255,1,3.083,1,1
1740615757728463,255,1,3.084,1,1
1740615757748070,255,1,3.077,1,1
1740615757767677,255,1,3.076,1,1
1740615757787284,255,1,3.083,1,1
1740615757806891,255,1,3.084,1,1
1740615757826498,255,1,3.084,1,1
1740615757846105,255,1,3.078,1,1
1740615757865712,255,1,3.075,1,1
1740615757885319,255,1,3.077,1,1
1740615757904926,255,1,3.083,1,1
1740615757924533,255,1,3.083,1,1
1740615757944140,255,1,3.077,1,1
1740615757963747,255,1,3.077,1,1
1740615757983354,255,1,3.076,1,1
1740615758002961,255,1,3.083,1,1
1740615758022568,255,1,3.084,1,1
1740615758042175,255,1,3.078,1,1
1740615758061782,255,1,3.077,1,1
1740615758081389,255,1,3.077,1,1
1740615758100996,255,1,3.077,1,1
1740615758120603,255,1,3.083,1,1
1740615758140210,255,1,3.079,1,1
1740615758159817,255,1,3.077,1,1
1740615758179424,255,1,3.077,1,1
1740615758199031,255,1,3.083,1,1
1740615758218638,255,1,3.083,1,1
1740615758238245,255,1,3.077,1,1
1740615758257852,255,1,3.077,1,1
1740615758277459,255,1,3.077,1,1
1740615758297066,255,1,3.084,1,1
1740615758316673,255,1,3.080,1,1
1740615758336280,255,1,3.080,1,1
1740615758355887,255,1,3.077,1,1
1740615758375494,255,1,3.077,1,1
1740615758395101,255,1,3.083,1,1
1740615758414708,255,1,3.083,1,1
1740615758434315,255,1,3.084,1,1
1740615758453922,255,1,3.077,1,1
1740615758473529,255,1,3.077,1,1
1740615758493136,255,1,3.084,1,1
1740615758512743,255,1,3.084,1,1
1740615758532350,255,1,3.081,1,1
1740615758551957,255,1,3.077,1,1
1740615758571564,255,1,3.077,1,1
1740615758591171,255,1,3.083,1,1
1740615758610778,255,1,3.083,1,1
1740615758630385,255,1,3.083,1,1
1740615758649992,255,1,3.077,1,1
1740615758669599,255,1,3.077,1,1
1740615758689206,255,1,3.084,1,1
1740615758708813,255,1,3.084,1,1
1740615758728420,255,1,3.083,1,1
1740615758748027,255,1,3.077,1,1
1740615758767634,255,1,3.072,1,1
1740615758787241,255,1,3.083,1,1
1740615758806848,255,1,3.083,1,1
1740615758826455,255,1,3.083,1,1
1740615758846062,255,1,3.076,1,1
1740615758865669,255,1,3.077,1,1
1740615758885276,255,1,3.077,1,1
1740615758904883,255,1,3.084,1,1
1740615758924490,255,1,3.084,1,1
1740615758944097,255,1,3.078,1,1
1740615758963704,255,1,3.076,1,1
1740615758983311,255,1,3.076,1,1
1740615759002918,255,1,3.083,1,1
1740615759022525,255,1,3.083,1,1
1740615759042132,255,1,3.077,1,1
1740615759061739,255,1,3.077,1,1
1740615759081346,255,1,3.077,1,1
1740615759100953,255,1,3.084,1,1
1740615759120560,255,1,3.084,1,1
1740615759140167,255,1,3.078,1,1
1740615759159774,255,1,3.076,1,1
1740615759179381,255,1,3.077,1,1
1740615759198988,255,1,3.082,1,1
1740615759218595,255,1,3.083,1,1
1740615759238202,255,1,3.077,1,1
1740615759257809,255,1,3.078,1,1
1740615759277416,255,1,3.077,1,1
1740615759297023,255,1,3.084,1,1
1740615759316630,255,1,3.085,1,1
1740615759336237,255,1,3.084,1,1
1740615759355844,255,1,3.077,1,1
1740615759375451,255,1,3.077,1,1
1740615759395058,255,1,3.084,1,1
1740615759414665,255,1,3.082,1,1
1740615759434272,255,1,3.083,1,1
1740615759453879,255,1,3.077,1,1
1740615759473486,255,1,3.077,1,1
1740615759493093,255,1,3.083,1,1
