POSIX,Digital Pins,Light State,Wheel Analog,Sync Pulse,Camera Pulse
1740615150344253,255,1,10.111,1,1
1740615150363860,255,1,10.111,1,1
1740615150383467,255,1,10.111,1,1
1740615150403074,255,1,10.111,1,1
1740615150422681,255,1,10.111,1,1
1740615150442288,255,1,10.111,1,1
1740615150461895,255,1,10.111,1,1
1740615150481502,255,1,10.111,1,1
1740615150501109,255,1,10.111,1,1
1740615150520716,255,1,10.111,1,1
1740615150540323,255,1,10.111,1,1
1740615150559930,255,1,10.111,1,1
1740615150579537,255,1,10.111,1,1
1740615150599144,255,1,10.111,1,1
1740615150618751,255,1,10.111,1,1
1740615150638358,255,1,10.111,1,1
1740615150657965,255,1,10.111,1,1
1740615150677572,255,1,10.111,1,1
1740615150697179,255,1,10.111,1,1
1740615150716786,255,1,10.111,1,1
1740615150736393,255,1,10.111,1,1
1740615150756000,255,1,10.111,1,1
1740615150775607,255,1,10.111,1,1
1740615150795214,255,1,10.111,1,1
1740615150814821,255,1,10.111,1,1
1740615150834428,255,1,10.111,1,1
1740615150854035,255,1,10.111,1,1
1740615150873642,255,1,10.111,1,1
1740615150893249,255,1,10.111,1,1
1740615150912856,255,1,10.111,1,1
1740615150932463,255,1,10.111,1,1
1740615150952070,255,1,10.111,1,1
1740615150971677,255,1,10.111,1,1
1740615150991284,255,1,10.111,1,1
1740615151010891,255,1,10.111,1,1
1740615151030498,255,1,10.111,1,1
1740615151050105,255,1,10.111,1,1
1740615151069712,255,1,10.111,1,1
1740615151089319,255,1,10.111,1,1
1740615151108926,255,1,10.111,1,1
1740615151128533,255,1,10.111,1,1
1740615151148140,255,1,10.111,1,1
1740615151167747,255,1,10.111,1,1
1740615151187354,255,1,10.111,1,1
1740615151206961,255,1,10.111,1,1
1740615151226568,255,1,10.111,1,1
1740615151246175,255,1,10.111,1,1
1740615151265782,255,1,10.111,1,1
1740615151285389,255,1,10.111,1,1
1740615151304996,255,1,10.111,1,1
1740615151324603,255,1,10.111,1,1
1740615151344210,255,1,10.111,1,1
1740615151363817,255,1,10.111,1,1
1740615151383424,255,1,10.111,1,1
1740615151403031,255,1,10.111,1,1
1740615151422638,255,1,10.111,1,1
1740615151442245,255,1,10.111,1,1
1740615151461852,255,1,10.111,1,1
1740615151481459,255,1,10.111,1,1
1740615151501066,255,1,10.111,1,1
1740615151520673,255,1,10.111,1,1
1740615151540280,255,1,10.111,1,1
1740615151559887,255,1,10.111,1,1
1740615151579494,255,1,10.111,1,1
1740615151599101,255,1,10.111,1,1
1740615151618708,255,1,10.111,1,1
1740615151638315,255,1,10.111,1,1
1740615151657922,255,1,10.111,1,1
1740615151677529,255,1,10.111,1,1
1740615151697136,255,1,10.111,1,1
1740615151716743,255,1,10.111,1,1
1740615151736350,255,1,10.111,1,1
1740615151755957,255,1,10.111,1,1
1740615151775564,255,1,10.111,1,1
1740615151795171,255,1,10.111,1,1
1740615151814778,255,1,10.111,1,1
1740615151834385,255,1,10.111,1,1
1740615151853992,255,1,10.111,1,1
1740615151873599,255,1,10.111,1,1
1740615151893206,255,1,10.111,1,1
1740615151912813,255,1,10.111,1,1
1740615151932420,255,1,10.111,1,1
1740615151952027,255,1,10.111,1,1
1740615151971634,255,1,10.111,1,1
1740615151991241,255,1,10.111,1,1
1740615152010848,255,1,10.111,1,1
1740615152030455,255,1,10.111,1,1
1740615152050062,255,1,10.111,1,1
1740615152069669,255,1,10.111,1,1
1740615152089276,255,1,10.111,1,1
1740615152108883,255,1,10.111,1,1
1740615152128490,255,1,10.111,1,1
1740615152148097,255,1,10.111,1,1
1740615152167704,255,1,10.111,1,1
1740615152187311,255,1,10.111,1,1
1740615152206918,255,1,10.111,1,1
1740615152226525,255,1,10.111,1,1
1740615152246132,255,1,10.111,1,1
1740615152265739,255,1,10.111,1,1
1740615152285346,255,1,10.111,1,1
1740615152304953,255,1,10.111,1,1
1740615152324560,255,1,10.111,1,1
1740615152344167,255,1,10.111,1,1
1740615152363774,255,1,10.111,1,1
1740615152383381,255,1,10.111,1,1
1740615152402988,255,1,10.111,1,1
1740615152422595,255,1,10.111,1,1
1740615152442202,255,1,10.111,1,1
1740615152461809,255,1,10.111,1,1
1740615152481416,255,1,10.111,1,1
1740615152501023,255,1,10.111,1,1
1740615152520630,255,1,10.111,1,1
1740615152540237,255,1,10.111,1,1
1740615152559844,255,1,10.111,1,1
1740615152579451,255,1,10.111,1,1
1740615152599058,255,1,10.111,1,1
1740615152618665,255,1,10.111,1,1
1740615152638272,255,1,10.111,1,1
1740615152657879,255,1,10.111,1,1
1740615152677486,255,1,10.111,1,1
1740615152697093,255,1,10.111,1,1
1740615152716700,255,1,10.111,1,1
1740615152736307,255,1,10.111,1,1
1740615152755914,255,1,10.111,1,1
1740615152775521,255,1,10.111,1,1
1740615152795128,255,1,10.111,1,1
1740615152814735,255,1,10.111,1,1
1740615152834342,255,1,10.111,1,1
1740615152853949,255,1,10.111,1,1
1740615152873556,255,1,10.111,1,1
1740615152893163,255,1,10.111,1,1
1740615152912770,255,1,10.111,1,1
1740615152932377,255,1,10.111,1,1
1740615152951984,255,1,10.111,1,1
1740615152971591,255,1,10.111,1,1
1740615152991198,255,1,10.111,1,1
1740615153010805,255,1,10.111,1,1
1740615153030412,255,1,10.111,1,1
1740615153050019,255,1,10.111,1,1
1740615153069626,255,1,10.111,1,1
1740615153089233,255,1,10.111,1,1
1740615153108840,255,1,10.111,1,1
1740615153128447,255,1,10.111,1,1
1740615153148054,255,1,10.111,1,1
1740615153167661,255,1,10.111,1,1
1740615153187268,255,1,10.111,1,1
1740615153206875,255,1,10.111,1,1
1740615153226482,255,1,10.111,1,1
1740615153246089,255,1,10.111,1,1
1740615153265696,255,1,10.111,1,1
1740615153285303,255,1,10.111,1,1
1740615153304910,255,1,10.111,1,1
1740615153324517,255,1,10.111,1,1
1740615153344124,255,1,10.111,1,1
1740615153363731,255,1,10.111,1,1
1740615153383338,255,1,10.111,1,1
1740615153402945,255,1,10.111,1,1
1740615153422552,255,1,10.111,1,1
1740615153442159,255,1,10.111,1,1
1740615153461766,255,1,10.111,1,1
1740615153481373,255,1,10.111,1,1
1740615153500980,255,1,10.111,1,1
1740615153520587,255,1,10.111,1,1
1740615153540194,255,1,10.111,1,1
1740615153559801,255,1,10.111,1,1
1740615153579408,255,1,10.111,1,1
1740615153599015,255,1,10.111,1,1
1740615153618622,255,1,10.111,1,1
1740615153638229,255,1,10.111,1,1
1740615153657836,255,1,10.111,1,1
1740615153677443,255,1,10.111,1,1
1740615153697050,255,1,10.111,1,1
1740615153716657,255,1,10.111,1,1
1740615153736264,255,1,10.111,1,1
1740615153755871,255,1,10.111,1,1
1740615153775478,255,1,10.111,1,1
1740615153795085,255,1,10.111,1,1
1740615153814692,255,1,10.111,1,1
1740615153834299,255,1,10.111,1,1
1740615153853906,255,1,10.111,1,1
1740615153873513,255,1,10.111,1,1
1740615153893120,255,1,10.111,1,1
1740615153912727,255,1,10.111,1,1
1740615153932334,255,1,10.111,1,1
1740615153951941,255,1,10.111,1,1
1740615153971548,255,1,10.111,1,1
1740615153991155,255,1,10.111,1,1
1740615154010762,255,1,10.111,1,1
1740615154030369,255,1,10.111,1,1
1740615154049976,255,1,10.111,1,1
1740615154069583,255,1,10.111,1,1
1740615154089190,255,1,10.111,1,1
1740615154108797,255,1,10.111,1,1
1740615154128404,255,1,10.111,1,1
1740615154148011,255,1,10.111,1,1
1740615154167618,255,1,10.111,1,1
1740615154187225,255,1,10.111,1,1
1740615154206832,255,1,10.111,1,1
1740615154226439,255,1,10.111,1,1
1740615154246046,255,1,10.111,1,1
1740615154265653,255,1,10.111,1,1
1740615154285260,255,1,10.111,1,1
1740615154304867,255,1,10.111,1,1
1740615154324474,255,1,10.111,1,1
1740615154344081,255,1,10.111,1,1
1740615154363688,255,1,10.111,1,1
1740615154383295,255,1,10.111,1,1
1740615154402902,255,1,10.111,1,1
1740615154422509,255,1,10.111,1,1
1740615154442116,255,1,10.111,1,1
1740615154461723,255,1,10.111,1,1
1740615154481330,255,1,10.111,1,1
1740615154500937,255,1,10.111,1,1
1740615154520544,255,1,10.111,1,1
1740615154540151,255,1,10.111,1,1
1740615154559758,255,1,10.111,1,1
1740615154579365,255,1,10.111,1,1
1740615154598972,255,1,10.111,1,1
1740615154618579,255,1,10.111,1,1
1740615154638186,255,1,10.111,1,1
1740615154657793,255,1,10.111,1,1
1740615154677400,255,1,10.111,1,1
1740615154697007,255,1,10.111,1,1
1740615154716614,255,1,10.111,1,1
1740615154736221,255,1,10.111,1,1
1740615154755828,255,1,10.111,1,1
1740615154775435,255,1,10.111,1,1
1740615154795042,255,1,10.111,1,1
1740615154814649,255,1,10.111,1,1
1740615154834256,255,1,10.111,1,1
1740615154853863,255,1,10.111,1,1
1740615154873470,255,1,10.111,1,1
1740615154893077,255,1,10.111,1,1
1740615154912684,255,1,10.111,1,1
1740615154932291,255,1,10.111,1,1
1740615154951898,255,1,10.111,1,1
1740615154971505,255,1,10.111,1,1
1740615154991112,255,1,10.111,1,1
1740615155010719,255,1,10.111,1,1
1740615155030326,255,1,10.111,1,1
1740615155049933,255,1,10.111,1,1
1740615155069540,255,1,10.111,1,1
1740615155089147,255,1,10.111,1,1
1740615155108754,255,1,10.111,1,1
1740615155128361,255,1,10.111,1,1
1740615155147968,255,1,10.111,1,1
1740615155167575,255,1,10.111,1,1
1740615155187182,255,1,10.111,1,1
1740615155206789,255,1,10.111,1,1
1740615155226396,255,1,10.111,1,1
1740615155246003,255,1,10.111,1,1
1740615155265610,255,1,10.111,1,1
1740615155285217,255,1,10.111,1,1
1740615155304824,255,1,10.111,1,1
1740615155324431,255,1,10.111,1,1
1740615155344038,255,1,10.111,1,1
1740615155363645,255,1,10.111,1,1
1740615155383252,255,1,10.111,1,1
1740615155402859,255,1,10.111,1,1
1740615155422466,255,1,10.111,1,1
1740615155442073,255,1,10.111,1,1
1740615155461680,255,1,10.111,1,1
1740615155481287,255,1,10.111,1,1
1740615155500894,255,1,10.111,1,1
1740615155520501,255,1,10.111,1,1
1740615155540108,255,1,10.111,1,1
1740615155559715,255,1,10.111,1,1
1740615155579322,255,1,10.111,1,1
1740615155598929,255,1,10.111,1,1
1740615155618536,255,1,10.111,1,1
1740615155638143,255,1,10.111,1,1
1740615155657750,255,1,10.111,1,1
1740615155677357,255,1,10.111,1,1
1740615155696964,255,1,10.111,1,1
1740615155716571,255,1,10.111,1,1
1740615155736178,255,1,10.111,1,1
1740615155755785,255,1,10.111,1,1
1740615155775392,255,1,10.111,1,1
1740615155794999,255,1,10.111,1,1
1740615155814606,255,1,10.111,1,1
1740615155834213,255,1,10.111,1,1
1740615155853820,255,1,10.111,1,1
1740615155873427,255,1,10.111,1,1
1740615155893034,255,1,10.111,1,1
1740615155912641,255,1,10.111,1,1
1740615155932248,255,1,10.111,1,1
1740615155951855,255,1,10.111,1,1
1740615155971462,255,1,10.111,1,1
1740615155991069,255,1,10.111,1,1
1740615156010676,255,1,10.111,1,1
1740615156030283,255,1,10.111,1,1
1740615156049890,255,1,10.111,1,1
1740615156069497,255,1,10.111,1,1
1740615156089104,255,1,10.111,1,1
1740615156108711,255,1,10.111,1,1
1740615156128318,255,1,10.111,1,1
1740615156147925,255,1,10.111,1,1
1740615156167532,255,1,10.111,1,1
1740615156187139,255,1,10.111,1,1
1740615156206746,255,1,10.111,1,1
1740615156226353,255,1,10.111,1,1
1740615156245960,255,1,10.111,1,1
1740615156265567,255,1,10.111,1,1
1740615156285174,255,1,10.111,1,1
1740615156304781,255,1,10.111,1,1
1740615156324388,255,1,10.111,1,1
1740615156343995,255,1,10.111,1,1
1740615156363602,255,1,10.111,1,1
1740615156383209,255,1,10.111,1,1
1740615156402816,255,1,10.111,1,1
1740615156422423,255,1,10.111,1,1
1740615156442030,255,1,10.111,1,1
1740615156461637,255,1,10.111,1,1
1740615156481244,255,1,10.111,1,1
1740615156500851,255,1,10.111,1,1
1740615156520458,255,1,10.111,1,1
1740615156540065,255,1,10.111,1,1
1740615156559672,255,1,10.111,1,1
1740615156579279,255,1,10.111,1,1
1740615156598886,255,1,10.111,1,1
1740615156618493,255,1,10.111,1,1
1740615156638100,255,1,10.111,1,1
1740615156657707,255,1,10.111,1,1
1740615156677314,255,1,10.111,1,1
1740615156696921,255,1,10.111,1,1
1740615156716528,255,1,10.111,1,1
1740615156736135,255,1,10.111,1,1
1740615156755742,255,1,10.111,1,1
1740615156775349,255,1,10.111,1,1
1740615156794956,255,1,10.111,1,1
1740615156814563,255,1,10.111,1,1
1740615156834170,255,1,10.111,1,1
1740615156853777,255,1,10.111,1,1
1740615156873384,255,1,10.111,1,1
1740615156892991,255,1,10.111,1,1
1740615156912598,255,1,10.111,1,1
1740615156932205,255,1,10.111,1,1
1740615156951812,255,1,10.111,1,1
1740615156971419,255,1,10.111,1,1
1740615156991026,255,1,10.111,1,1
1740615157010633,255,1,10.111,1,1
1740615157030240,255,1,10.111,1,1
1740615157049847,255,1,10.111,1,1
1740615157069454,255,1,10.111,1,1
1740615157089061,255,1,10.111,1,1
1740615157108668,255,1,10.111,1,1
1740615157128275,255,1,10.111,1,1
1740615157147882,255,1,10.111,1,1
1740615157167489,255,1,10.111,1,1
1740615157187096,255,1,10.111,1,1
1740615157206703,255,1,10.111,1,1
1740615157226310,255,1,10.111,1,1
1740615157245917,255,1,10.111,1,1
1740615157265524,255,1,10.111,1,1
1740615157285131,255,1,10.111,1,1
1740615157304738,255,1,10.111,1,1
1740615157324345,255,1,10.111,1,1
1740615157343952,255,1,10.111,1,1
1740615157363559,255,1,10.111,1,1
1740615157383166,255,1,10.111,1,1
1740615157402773,255,1,10.111,1,1
1740615157422380,255,1,10.111,1,1
1740615157441987,255,1,10.111,1,1
1740615157461594,255,1,10.111,1,1
1740615157481201,255,1,10.111,1,1
1740615157500808,255,1,10.111,1,1
1740615157520415,255,1,10.111,1,1
1740615157540022,255,1,10.111,1,1
1740615157559629,255,1,10.111,1,1
1740615157579236,255,1,10.111,1,1
1740615157598843,255,1,10.111,1,1
1740615157618450,255,1,10.111,1,1
1740615157638057,255,1,10.111,1,1
1740615157657664,255,1,10.111,1,1
1740615157677271,255,1,10.111,1,1
1740615157696878,255,1,10.111,1,1
1740615157716485,255,1,10.111,1,1
1740615157736092,255,1,10.111,1,1
1740615157755699,255,1,10.111,1,1
1740615157775306,255,1,10.111,1,1
1740615157794913,255,1,10.111,1,1
1740615157814520,255,1,10.111,1,1
1740615157834127,255,1,10.111,1,1
1740615157853734,255,1,10.111,1,1
1740615157873341,255,1,10.111,1,1
1740615157892948,255,1,10.111,1,1
1740615157912555,255,1,10.111,1,1
1740615157932162,255,1,10.111,1,1
1740615157951769,255,1,10.111,1,1
1740615157971376,255,1,10.111,1,1
1740615157990983,255,1,10.111,1,1
1740615158010590,255,1,10.111,1,1
1740615158030197,255,1,10.111,1,1
1740615158049804,255,1,10.111,1,1
1740615158069411,255,1,10.111,1,1
1740615158089018,255,1,10.111,1,1
1740615158108625,255,1,10.111,1,1
1740615158128232,255,1,10.111,1,1
1740615158147839,255,1,10.111,1,1
1740615158167446,255,1,10.111,1,1
1740615158187053,255,1,10.111,1,1
1740615158206660,255,1,10.111,1,1
1740615158226267,255,1,10.111,1,1
1740615158245874,255,1,10.111,1,1
1740615158265481,255,1,10.111,1,1
1740615158285088,255,1,10.111,1,1
1740615158304695,255,1,10.111,1,1
1740615158324302,255,1,10.111,1,1
1740615158343909,255,1,10.111,1,1
1740615158363516,255,1,10.111,1,1
1740615158383123,255,1,10.111,1,1
1740615158402730,255,1,10.111,1,1
1740615158422337,255,1,10.111,1,1
1740615158441944,255,1,10.111,1,1
1740615158461551,255,1,10.111,1,1
1740615158481158,255,1,10.111,1,1
1740615158500765,255,1,10.111,1,1
1740615158520372,255,1,10.111,1,1
1740615158539979,255,1,10.111,1,1
1740615158559586,255,1,10.111,1,1
1740615158579193,255,1,10.111,1,1
1740615158598800,255,1,10.111,1,1
1740615158618407,255,1,10.111,1,1
1740615158638014,255,1,10.111,1,1
1740615158657621,255,1,10.111,1,1
1740615158677228,255,1,10.111,1,1
1740615158696835,255,1,10.111,1,1
1740615158716442,255,1,10.111,1,1
1740615158736049,255,1,10.111,1,1
1740615158755656,255,1,10.111,1,1
1740615158775263,255,1,10.111,1,1
1740615158794870,255,1,10.111,1,1
1740615158814477,255,1,10.111,1,1
1740615158834084,255,1,10.111,1,1
1740615158853691,255,1,10.111,1,1
1740615158873298,255,1,10.111,1,1
1740615158892905,255,1,10.111,1,1
1740615158912512,255,1,10.111,1,1
1740615158932119,255,1,10.111,1,1
1740615158951726,255,1,10.111,1,1
1740615158971333,255,1,10.111,1,1
1740615158990940,255,1,10.111,1,1
1740615159010547,255,1,10.111,1,1
1740615159030154,255,1,10.111,1,1
1740615159049761,255,1,10.111,1,1
1740615159069368,255,1,10.111,1,1
1740615159088975,255,1,10.111,1,1
1740615159108582,255,1,10.111,1,1
1740615159128189,255,1,10.111,1,1
1740615159147796,255,1,10.111,1,1
1740615159167403,255,1,10.111,1,1
1740615159187010,255,1,10.111,1,1
1740615159206617,255,1,10.111,1,1
1740615159226224,255,1,10.111,1,1
1740615159245831,255,1,10.111,1,1
1740615159265438,255,1,10.111,1,1
1740615159285045,255,1,10.111,1,1
1740615159304652,255,1,10.111,1,1
1740615159324259,255,1,10.111,1,1
1740615159343866,255,1,10.111,1,1
1740615159363473,255,1,10.111,1,1
1740615159383080,255,1,10.111,1,1
1740615159402687,255,1,10.111,1,1
1740615159422294,255,1,10.111,1,1
1740615159441901,255,1,10.111,1,1
1740615159461508,255,1,10.111,1,1
1740615159481115,255,1,10.111,1,1
1740615159500722,255,1,10.111,1,1
1740615159520329,255,1,10.111,1,1
1740615159539936,255,1,10.111,1,1
1740615159559543,255,1,10.111,1,1
1740615159579150,255,1,10.111,1,1
1740615159598757,255,1,10.111,1,1
1740615159618364,255,1,10.111,1,1
1740615159637971,255,1,10.111,1,1
1740615159657578,255,1,10.111,1,1
1740615159677185,255,1,10.111,1,1
1740615159696792,255,1,10.111,1,1
1740615159716399,255,1,10.111,1,1
1740615159736006,255,1,10.111,1,1
1740615159755613,255,1,10.111,1,1
1740615159775220,255,1,10.111,1,1
1740615159794827,255,1,10.111,1,1
1740615159814434,255,1,10.111,1,1
1740615159834041,255,1,10.111,1,1
1740615159853648,255,1,10.111,1,1
1740615159873255,255,1,10.111,1,1
1740615159892862,255,1,10.111,1,1
1740615159912469,255,1,10.111,1,1
1740615159932076,255,1,10.111,1,1
1740615159951683,255,1,10.111,1,1
1740615159971290,255,1,10.111,1,1
1740615159990897,255,1,10.111,1,1
1740615160010504,255,1,10.111,1,1
1740615160030111,255,1,10.111,1,1
1740615160049718,255,1,10.111,1,1
1740615160069325,255,1,10.111,1,1
1740615160088932,255,1,10.111,1,1
1740615160108539,255,1,10.111,1,1
1740615160128146,255,1,10.111,1,1
1740615160147753,255,1,10.111,1,1
1740615160167360,255,1,10.111,1,1
1740615160186967,255,1,10.111,1,1
1740615160206574,255,1,10.111,1,1
1740615160226181,255,1,10.111,1,1
1740615160245788,255,1,10.111,1,1
1740615160265395,255,1,10.111,1,1
1740615160285002,255,1,10.111,1,1
1740615160304609,255,1,10.111,1,1
1740615160324216,255,1,10.111,1,1
1740615160343823,255,1,10.111,1,1
1740615160363430,255,1,10.111,1,1
1740615160383037,255,1,10.111,1,1
1740615160402644,255,1,10.111,1,1
1740615160422251,255,1,10.111,1,1
1740615160441858,255,1,10.111,1,1
1740615160461465,255,1,10.111,1,1
1740615160481072,255,1,10.111,1,1
1740615160500679,255,1,10.111,1,1
1740615160520286,255,1,10.111,1,1
1740615160539893,255,1,10.111,1,1
1740615160559500,255,1,10.111,1,1
1740615160579107,255,1,10.111,1,1
1740615160598714,255,1,10.111,1,1
1740615160618321,255,1,10.111,1,1
1740615160637928,255,1,10.111,1,1
1740615160657535,255,1,10.111,1,1
1740615160677142,255,1,10.111,1,1
1740615160696749,255,1,10.111,1,1
1740615160716356,255,1,10.111,1,1
1740615160735963,255,1,10.111,1,1
1740615160755570,255,1,10.111,1,1
1740615160775177,255,1,10.111,1,1
1740615160794784,255,1,10.111,1,1
1740615160814391,255,1,10.111,1,1
1740615160833998,255,1,10.111,1,1
1740615160853605,255,1,10.111,1,1
1740615160873212,255,1,10.111,1,1
1740615160892819,255,1,10.111,1,1
1740615160912426,255,1,10.111,1,1
1740615160932033,255,1,10.111,1,1
1740615160951640,255,1,10.111,1,1
1740615160971247,255,1,10.111,1,1
1740615160990854,255,1,10.111,1,1
1740615161010461,255,1,10.111,1,1
1740615161030068,255,1,10.111,1,1
1740615161049675,255,1,10.111,1,1
1740615161069282,255,1,10.111,1,1
1740615161088889,255,1,10.111,1,1
1740615161108496,255,1,10.111,1,1
1740615161128103,255,1,10.111,1,1
1740615161147710,255,1,10.111,1,1
1740615161167317,255,1,10.111,1,1
1740615161186924,255,1,10.111,1,1
1740615161206531,255,1,10.111,1,1
1740615161226138,255,1,10.111,1,1
1740615161245745,255,1,10.111,1,1
1740615161265352,255,1,10.111,1,1
1740615161284959,255,1,10.111,1,1
1740615161304566,255,1,10.111,1,1
1740615161324173,255,1,10.111,1,1
1740615161343780,255,1,10.111,1,1
1740615161363387,255,1,10.111,1,1
1740615161382994,255,1,10.111,1,1
1740615161402601,255,1,10.111,1,1
1740615161422208,255,1,10.111,1,1
1740615161441815,255,1,10.111,1,1
1740615161461422,255,1,10.111,1,1
1740615161481029,255,1,10.111,1,1
1740615161500636,255,1,10.111,1,1
1740615161520243,255,1,10.111,1,1
1740615161539850,255,1,10.111,1,1
1740615161559457,255,1,10.111,1,1
1740615161579064,255,1,10.111,1,1
1740615161598671,255,1,10.111,1,1
1740615161618278,255,1,10.111,1,1
1740615161637885,255,1,10.111,1,1
1740615161657492,255,1,10.111,1,1
1740615161677099,255,1,10.111,1,1
1740615161696706,255,1,10.111,1,1
1740615161716313,255,1,10.111,1,1
1740615161735920,255,1,10.111,1,1
1740615161755527,255,1,10.111,1,1
1740615161775134,255,1,10.111,1,1
1740615161794741,255,1,10.111,1,1
1740615161814348,255,1,10.111,1,1
1740615161833955,255,1,10.111,1,1
1740615161853562,255,1,10.111,1,1
1740615161873169,255,1,10.111,1,1
1740615161892776,255,1,10.111,1,1
1740615161912383,255,1,10.111,1,1
1740615161931990,255,1,10.111,1,1
1740615161951597,255,1,10.111,1,1
1740615161971204,255,1,10.111,1,1
1740615161990811,255,1,10.111,1,1
1740615162010418,255,1,10.111,1,1
1740615162030025,255,1,10.111,1,1
1740615162049632,255,1,10.111,1,1
1740615162069239,255,1,10.111,1,1
1740615162088846,255,1,10.111,1,1
1740615162108453,255,1,10.111,1,1
1740615162128060,255,1,10.111,1,1
1740615162147667,255,1,10.111,1,1
1740615162167274,255,1,10.111,1,1
1740615162186881,255,1,10.111,1,1
1740615162206488,255,1,10.111,1,1
1740615162226095,255,1,10.111,1,1
1740615162245702,255,1,10.111,1,1
1740615162265309,255,1,10.111,1,1
1740615162284916,255,1,10.111,1,1
1740615162304523,255,1,10.111,1,1
1740615162324130,255,1,10.111,1,1
1740615162343737,255,1,10.111,1,1
1740615162363344,255,1,10.111,1,1
1740615162382951,255,1,10.111,1,1
1740615162402558,255,1,10.111,1,1
1740615162422165,255,1,10.111,1,1
1740615162441772,255,1,10.111,1,1
1740615162461379,255,1,10.111,1,1
1740615162480986,255,1,10.111,1,1
1740615162500593,255,1,10.111,1,1
1740615162520200,255,1,10.111,1,1
1740615162539807,255,1,10.111,1,1
1740615162559414,255,1,10.111,1,1
1740615162579021,255,1,10.111,1,1
1740615162598628,255,1,10.111,1,1
1740615162618235,255,1,10.111,1,1
1740615162637842,255,1,10.111,1,1
1740615162657449,255,1,10.111,1,1
1740615162677056,255,1,10.111,1,1
1740615162696663,255,1,10.111,1,1
1740615162716270,255,1,10.111,1,1
1740615162735877,255,1,10.111,1,1
1740615162755484,255,1,10.111,1,1
1740615162775091,255,1,10.111,1,1
1740615162794698,255,1,10.111,1,1
1740615162814305,255,1,10.111,1,1
1740615162833912,255,1,10.111,1,1
1740615162853519,255,1,10.111,1,1
1740615162873126,255,1,10.111,1,1
1740615162892733,255,1,10.111,1,1
1740615162912340,255,1,10.111,1,1
1740615162931947,255,1,10.111,1,1
1740615162951554,255,1,10.111,1,1
1740615162971161,255,1,10.111,1,1
1740615162990768,255,1,10.111,1,1
1740615163010375,255,1,10.111,1,1
1740615163029982,255,1,10.111,1,1
1740615163049589,255,1,10.111,1,1
1740615163069196,255,1,10.111,1,1
1740615163088803,255,1,10.111,1,1
1740615163108410,255,1,10.111,1,1
1740615163128017,255,1,10.111,1,1
1740615163147624,255,1,10.111,1,1
1740615163167231,255,1,10.111,1,1
1740615163186838,255,1,10.111,1,1
1740615163206445,255,1,10.111,1,1
1740615163226052,255,1,10.111,1,1
1740615163245659,255,1,10.111,1,1
1740615163265266,255,1,10.111,1,1
1740615163284873,255,1,10.111,1,1
1740615163304480,255,1,10.111,1,1
1740615163324087,255,1,10.111,1,1
1740615163343694,255,1,10.111,1,1
1740615163363301,255,1,10.111,1,1
1740615163382908,255,1,10.111,1,1
1740615163402515,255,1,10.111,1,1
1740615163422122,255,1,10.111,1,1
1740615163441729,255,1,10.111,1,1
1740615163461336,255,1,10.111,1,1
1740615163480943,255,1,10.111,1,1
1740615163500550,255,1,10.111,1,1
1740615163520157,255,1,10.111,1,1
1740615163539764,255,1,10.111,1,1
1740615163559371,255,1,10.111,1,1
1740615163578978,255,1,10.111,1,1
1740615163598585,255,1,10.111,1,1
1740615163618192,255,1,10.111,1,1
1740615163637799,255,1,10.111,1,1
1740615163657406,255,1,10.111,1,1
1740615163677013,255,1,10.111,1,1
1740615163696620,255,1,10.111,1,1
1740615163716227,255,1,10.111,1,1
1740615163735834,255,1,10.111,1,1
1740615163755441,255,1,10.111,1,1
1740615163775048,255,1,10.111,1,1
1740615163794655,255,1,10.111,1,1
1740615163814262,255,1,10.111,1,1
1740615163833869,255,1,10.111,1,1
1740615163853476,255,1,10.111,1,1
1740615163873083,255,1,10.111,1,1
1740615163892690,255,1,10.111,1,1
1740615163912297,255,1,10.111,1,1
1740615163931904,255,1,10.111,1,1
1740615163951511,255,1,10.111,1,1
1740615163971118,255,1,10.111,1,1
1740615163990725,255,1,10.111,1,1
1740615164010332,255,1,10.111,1,1
1740615164029939,255,1,10.111,1,1
1740615164049546,255,1,10.111,1,1
1740615164069153,255,1,10.111,1,1
1740615164088760,255,1,10.111,1,1
1740615164108367,255,1,10.111,1,1
1740615164127974,255,1,10.111,1,1
1740615164147581,255,1,10.111,1,1
1740615164167188,255,1,10.111,1,1
1740615164186795,255,1,10.111,1,1
1740615164206402,255,1,10.111,1,1
1740615164226009,255,1,10.111,1,1
1740615164245616,255,1,10.111,1,1
1740615164265223,255,1,10.111,1,1
1740615164284830,255,1,10.111,1,1
1740615164304437,255,1,10.111,1,1
1740615164324044,255,1,10.111,1,1
1740615164343651,255,1,10.111,1,1
1740615164363258,255,1,10.111,1,1
1740615164382865,255,1,10.111,1,1
1740615164402472,255,1,10.111,1,1
1740615164422079,255,1,10.111,1,1
1740615164441686,255,1,10.111,1,1
1740615164461293,255,1,10.111,1,1
1740615164480900,255,1,10.111,1,1
1740615164500507,255,1,10.111,1,1
1740615164520114,255,1,10.111,1,1
1740615164539721,255,1,10.111,1,1
1740615164559328,255,1,10.111,1,1
1740615164578935,255,1,10.111,1,1
1740615164598542,255,1,10.111,1,1
1740615164618149,255,1,10.111,1,1
1740615164637756,255,1,10.111,1,1
1740615164657363,255,1,10.111,1,1
1740615164676970,255,1,10.111,1,1
1740615164696577,255,1,10.111,1,1
1740615164716184,255,1,10.111,1,1
